price,ram_capacity,internal_memory,processor_speed,battery_capacity,primary_camera_rear,primary_camera_front,num_cores,num_rear_cameras,screen_size,resolution_width,resolution_height,fast_charging_available
35136.67225377117,6,140,2.398640973406374,5067,41,25,8,2,6.687410168409376,1112,2400,1
16345.286892446173,3,50,1.7165958252645257,4470,18,21,8,2,6.457378444780693,1077,2096,0
60119.30350507126,13,175,2.990175909790465,4466,86,64,8,4,6.695595645422079,1452,3200,1
30925.10003156876,5,150,2.8,4771,49,44,8,3,6.546665028137536,1080,2400,1
15732.080814421484,4,69,1.7567423587115176,4847,14,14,8,1,6.413131326030539,1080,2348,0
18925.55535697805,3,63,2.0717491869067826,4751,25,19,8,2,6.451791137640043,1080,2358,0
30160.826834902073,7,152,2.2246499393161656,4498,52,30,8,3,6.700512927901397,1118,2500,1
46875.84116033181,8,263,3.0218014052241036,5134,95,41,8,4,6.783163173320305,1449,3200,1
28981.377512211508,5,127,2.1049006141944027,4872,45,36,8,3,6.517604291941001,1080,2575,1
15898.90380953924,4,75,2.169901410911934,3921,17,20,8,3,6.588889342377142,1080,2315,0
28187.785281995795,7,126,2.4710213788198976,4998,48,37,8,3,6.415088728428407,1094,2400,1
16037.309788380477,4,85,1.997679939024692,4924,21,19,8,2,6.469265408021067,1080,2222,0
16035.372721836215,4,45,2.052605913897714,4310,22,14,8,2,6.7,1080,2400,0
29105.879866845982,6,146,2.387717997887968,4873,47,39,8,3,6.581466921885111,1129,2416,1
12559.285723537387,4,38,2.4,4552,25,14,8,1,6.573137818667121,1080,2400,0
16238.00874881075,4,74,1.9085135548026277,4203,29,18,8,3,6.633776078513013,1080,2400,0
24468.012223813814,6,114,2.385272939754395,5373,45,32,8,4,6.494329653915939,1080,2413,1
19037.30754034502,3,71,2.0424918659595197,4453,21,17,8,2,6.254039649058969,1061,2400,0
14186.893520398231,5,81,2.179759711807931,4492,12,16,8,2,6.433835705465619,1076,2400,0
66759.30221193284,11,224,3.458480924683069,4644,74,47,8,4,6.657318688441435,1454,3200,1
57070.77669053368,11,368,2.6313733994174267,4664,102,48,8,4,6.779742634741497,1440,3245,1
22679.550691897413,4,49,1.9403552975215184,4251,29,20,8,2,6.400092954381511,1080,2397,0
10919.976968630823,3,50,1.9904237461885155,4090,23,12,7,2,6.379634767834559,1073,2276,0
35016.98956725141,7,135,2.4274711349076323,5229,55,32,8,2,6.9,1089,2400,1
16839.20318408653,3,60,2.117971875746307,4684,34,15,8,1,6.642984573240977,1080,2291,0
27182.178959307672,7,118,2.139308181518385,4618,47,44,8,3,6.801253941260507,1168,2400,1
28429.619994088975,7,151,2.3640806145281665,5317,44,37,8,3,6.890452683659877,1080,2577,1
18801.89593516306,4,77,1.9729815376531346,4641,24,17,8,2,6.3512746841208525,1080,2400,0
61392.03022838562,9,264,3.185548696459397,4844,94,41,8,4,6.911958558099219,1490,3333,1
25160.13770112692,6,110,2.0522063067201195,4717,46,28,8,3,6.325377639895275,1084,2409,1
29475.63249165132,7,112,2.3613683645292713,5081,46,48,8,3,6.61788258200062,1080,2400,1
33444.93850836524,5,151,2.6220829455323686,5321,49,38,8,2,6.518556263203144,1080,2400,1
15341.267918639513,5,45,2.140251069924949,4752,25,25,8,1,6.7,1080,2328,0
61604.555138075506,10,213,3.3368726698783795,5117,115,41,8,4,6.801778467427261,1440,3245,1
28082.836525664727,6,191,2.356562578364285,4894,38,27,8,2,6.685926362120726,1114,2503,1
14416.971819817096,4,64,1.6317628378356595,3945,18,14,8,2,6.252634159095159,1080,2315,0
20903.30726817197,4,68,1.8934290080617737,4137,21,15,8,1,6.04622280940959,1080,2400,0
45000.0,9,359,3.059343266286716,4886,70,54,8,3,7.070451728732031,1440,3200,1
61995.57532691486,9,222,3.211930876582067,4624,84,61,8,4,6.998537186125008,1440,3247,1
31692.49190892188,6,103,2.1506242055328384,4918,54,31,8,2,6.644886227916669,1103,2565,1
16643.771874755115,4,73,1.9592425644477263,4412,12,18,8,2,6.261162435049555,1080,2400,0
14703.94590957146,6,71,2.159186717064619,4142,24,14,8,1,6.199379141189446,1080,2400,0
26947.714735364076,5,183,2.374253469743355,4830,43,33,8,3,6.375351106834598,1108,2423,1
51966.45120675961,10,363,3.5,5003,122,45,8,4,6.871774685019456,1440,3200,1
27204.65047632074,5,97,2.616926063192527,4760,64,37,8,4,6.623255401721057,1080,2400,1
17331.665437103875,3,63,1.945045743797935,4619,28,11,8,2,6.7,1045,2374,0
58952.64124869783,9,272,2.6492358353714227,5067,114,64,8,4,6.643160710858613,1495,3493,1
31714.571529975412,6,190,2.435329933070977,5218,55,48,8,3,6.05125512813483,1094,2571,1
14815.548963794381,3,51,2.1626134769231684,4684,20,18,8,1,6.285949575658983,1080,2316,0
11021.203620178632,5,58,1.8430104619096443,4562,22,12,8,2,6.540685073616499,1033,2395,0
28149.86012622631,5,180,2.557686575223818,4707,49,35,8,3,6.702647154715041,1133,2400,1
59523.25595980473,10,219,3.242803332666265,4919,103,58,8,3,6.9288993444310405,1440,3279,1
12973.591698640705,4,49,2.051089576739961,4445,22,12,8,2,6.686306361331164,1035,2400,0
54968.5896852936,12,293,2.6690465503386482,4931,102,62,8,4,6.987449865345443,1448,3200,1
16029.773942932698,5,33,2.0250979019416304,4901,26,14,8,3,6.3737997032095,1062,2400,0
52706.45078050266,8,232,2.9798413742181116,5088,77,41,8,4,6.608275607335003,1440,3200,1
59698.16113439596,9,284,3.221772447011667,5088,104,54,8,4,6.9906656263043425,1440,3298,1
16711.893659630212,4,62,2.1572952735903645,4432,12,23,7,2,6.334347088856949,1080,2386,0
16055.038115248804,4,56,2.257833940292133,4481,28,18,8,3,6.647575890485743,1080,2389,0
12672.689938769334,4,77,1.846959774432278,4117,20,19,8,2,5.8986574623646115,1080,2334,0
67396.38267780989,11,287,3.281921550008672,4840,67,56,8,4,6.852122809676921,1440,3200,1
14616.97627625101,3,53,2.1839745313966694,4038,16,16,8,3,6.097415960111069,1080,2355,0
16423.041893615402,5,51,1.9833559381223704,4326,34,15,7,2,6.193053319931687,1066,2400,0
34779.78088560444,4,147,2.793954884806499,5021,53,35,8,3,6.615714046672519,1080,2400,1
66234.49775096888,9,236,3.28014693741786,4859,99,50,8,3,6.90305638933632,1515,3200,1
18037.200728435644,4,64,2.0870245907782787,4499,27,11,7,2,6.130625368955085,1038,2400,0
29863.796229373944,5,144,2.4216053698210844,4738,49,18,8,3,6.572731975057736,1103,2400,1
32581.710308446247,6,170,2.1966028905935215,5242,42,34,8,4,6.653667912147356,1080,2539,1
33065.96487544439,5,116,2.5237718719612863,5008,32,32,8,3,6.9,1080,2503,1
47643.90546968605,10,145,3.0188025565320316,4987,97,41,8,4,6.830123690843063,1449,3200,1
50712.714381655314,11,310,3.1018722830564185,4742,84,44,8,4,6.85267513535815,1440,3200,1
17920.933139397475,4,72,2.0569859952785348,4397,18,14,8,3,6.326055401539673,1003,2400,0
26414.299090507353,5,158,2.7018428470754046,5033,54,31,8,3,6.753373308937484,1153,2577,1
9733.79446634758,5,32,1.9853683562178592,4293,19,21,8,2,6.373647155722092,1080,2314,0
13883.184805925142,5,77,1.9914946293120777,4067,16,19,8,2,6.491514094518355,1080,2400,0
55573.94299658616,11,378,3.2733880771747783,4492,111,51,8,4,6.925106356627526,1440,3200,1
64792.17036162863,11,328,2.922577225259744,4822,95,52,8,4,6.900682316101997,1440,3200,1
10961.883946303962,6,84,1.773173761760014,4291,28,14,7,3,6.142983484861882,1080,2148,0
15200.14592767218,3,85,1.8836509224934264,4389,27,15,8,2,6.518455792136912,1080,2380,0
58250.06017543268,11,193,2.687537649726444,5391,77,64,8,4,6.809701041283481,1522,3295,1
75059.95269220177,11,272,3.0104586786043144,5083,118,42,8,4,6.7779640506523515,1440,3200,1
19477.36616145465,4,68,1.9320281953009726,3722,26,18,8,1,6.367926581010076,1079,2316,0
14016.707265836434,4,63,1.9892047980073495,4653,23,24,8,2,6.289383012220922,983,2400,0
34442.50635329552,7,171,2.318287491324668,4776,42,33,8,4,6.518195990481199,1123,2400,1
33942.93202354182,5,114,2.221933500190474,5173,47,38,8,3,6.660805190218989,1177,2840,1
30855.54487286883,7,197,2.4495760420011194,5022,57,17,8,3,6.763563330984451,1139,2604,1
52014.887318142486,10,298,3.1386030774043197,5026,98,41,8,4,6.9196067115597355,1457,3200,1
34212.95009280453,7,80,2.0,4393,53,30,8,3,6.558281211286703,1080,2400,1
15485.130928252787,5,97,2.103716166799126,4663,17,9,8,2,6.7,1080,2369,0
38200.537135426064,6,116,2.428360186712708,4353,36,32,8,3,6.636219143500187,1080,2430,1
10647.950575185598,4,79,1.7100419445051043,4471,17,19,8,1,5.972663947507181,1080,2400,0
33473.802600687726,5,95,2.098169690750769,4684,46,38,8,3,6.8338569397933515,1101,2400,1
20410.75774383927,5,61,1.9953926835717153,4231,26,26,8,2,6.472198749015841,998,2262,0
14087.741122352969,5,80,1.9691073898756093,4897,19,16,8,3,6.373146998291337,1029,2400,0
53024.84766325357,11,254,2.7894386885634375,5425,90,45,8,3,6.867042858483988,1440,3366,1
33940.57868525178,5,134,2.335735305553611,4557,51,33,8,4,6.454111825007227,1080,2400,1
17220.595438159657,3,113,1.6948913813105635,5196,21,21,7,2,6.227614791405178,1080,2319,0
50193.71493777221,9,205,2.9333786972008093,4609,98,53,8,4,7.025424200345019,1446,3426,1
61631.79846791613,13,314,2.7971457056102924,5545,111,45,8,4,6.815712681243855,1440,3263,1
24179.454522459684,5,88,2.2365581957844665,4569,50,34,8,3,6.6275166165249,1080,2400,1
69240.47083097108,9,133,2.959088238011476,5291,117,39,8,4,6.638919163223424,1440,3321,1
36060.34023788207,5,195,2.2748886329830444,4654,45,33,8,3,6.610482803582245,1134,2400,1
25523.843823099833,7,135,2.259853167955553,5229,46,34,8,3,6.527516530250688,1088,2400,1
61616.54805839923,8,138,2.9603883783850233,4505,128,41,8,4,6.914482172417556,1495,3562,1
27890.17532624025,4,124,2.6025997370681027,5190,43,30,8,2,6.369117474691353,1160,2400,1
60289.809067648675,10,293,3.004933017701196,5410,82,47,8,4,6.807640012849814,1440,3200,1
31669.035896303478,7,126,2.474573525071208,5786,49,30,8,3,6.393505320270573,1080,2400,1
61239.2907478814,10,212,2.7216201034512433,5161,90,50,8,3,6.95576093009008,1478,3200,1
34732.35315947323,7,94,2.318824772519285,4647,49,42,8,3,6.703374097541766,1142,2400,1
51270.94439709003,8,299,2.9493743833206083,5152,100,58,8,4,6.8438926988148445,1440,3200,1
29301.125200354225,6,64,2.114765228502368,5074,41,29,8,3,6.859451114939087,1158,2476,1
15976.656488641716,4,88,1.9589260573041571,4322,28,23,8,2,6.145806508035765,1074,2400,0
53835.69194528676,9,330,2.7731811424971258,5280,74,44,8,4,6.851829937999247,1460,3200,1
51094.90448653663,10,280,3.3046470293453964,5211,73,50,8,4,6.920328386976261,1440,3200,1
80237.27587836617,11,236,2.7506001805372486,4672,115,58,8,4,6.66415424339208,1440,3305,1
17672.750251436075,5,53,1.9106165618742958,4398,27,17,7,2,6.506568903905694,1034,2293,0
35303.49457479637,6,64,2.2849271087228797,5179,61,23,8,3,6.700222057100417,1080,2400,1
15251.978568394921,4,90,1.6076155436724828,4980,23,16,8,2,6.205983715362381,1065,2400,0
64823.38074673149,9,252,2.6,4928,85,49,8,4,6.654916064313598,1440,3200,1
32094.452342071454,8,78,2.132604052192788,5165,35,22,8,3,6.818617077389743,1080,2500,1
73625.50513364999,10,335,3.2243560904476567,4976,85,57,8,4,6.6698410389202465,1440,3200,1
13961.498555993407,6,57,1.7805106195684757,4892,23,16,8,1,6.674741545948071,1052,2369,0
20100.462390219946,6,117,2.521723670138344,5186,46,33,8,3,6.9,1095,2400,1
65811.22500679342,10,345,3.0101012116837573,4681,95,41,8,4,6.733822280109243,1440,3357,1
26563.77203206669,5,182,2.1951254394916986,5321,56,33,8,3,6.66355529400237,1118,2400,1
25230.532711501524,7,64,2.544528491946088,4417,59,48,8,2,6.633645779656504,1163,2400,1
62183.509203764916,11,242,3.2392494699719787,4364,82,42,8,4,7.1,1449,3212,1
13377.93498788249,4,89,1.9779377214352492,4207,25,10,8,2,6.321849631091874,1060,2400,0
27957.104353903866,6,97,2.6140257612184308,5257,45,44,8,3,6.578525391635092,1105,2422,1
71262.46080020085,8,312,3.0163326610340935,5211,93,46,8,4,7.034721054079485,1446,3339,1
25383.392712094883,7,155,2.5006573828094716,4801,34,30,8,3,6.471023186466663,1080,2400,1
32830.214922330735,6,144,2.3111850644269327,4879,60,32,8,3,6.7342660378096655,1080,2526,1
12992.383183606653,5,45,2.237008986843644,4259,28,21,8,2,6.7,1046,2400,0
28151.831869466983,5,90,2.3400320300487936,5077,43,36,8,3,6.604448522280505,1080,2447,1
61883.39246034877,9,246,3.2735635512429364,4819,104,64,8,4,6.977196876352386,1440,3366,1
18272.032313662738,4,79,2.090246891374658,4223,32,17,8,2,6.126193909061095,1062,2398,0
14102.007845370988,4,57,1.9980648827531662,4465,25,16,8,1,6.224943204324163,1078,2400,0
56764.57459691494,8,248,3.251762177561928,5389,85,40,8,4,6.668425769864378,1462,3200,1
31289.936699624806,7,138,2.5767836786689466,4856,53,16,8,3,6.689078975746383,1125,2400,1
61068.5949228264,10,208,2.7525451617576397,4904,71,46,8,4,6.506284274540818,1440,3200,1
57667.52771050615,11,209,3.3324836743517157,4831,80,46,8,3,6.8363155160717906,1440,3200,1
13900.295775699164,4,66,1.8453014302708732,3716,32,17,8,2,6.360235639741563,1080,2400,0
39979.85261995859,6,126,2.1636127826533436,5253,41,29,8,3,6.654767082802095,1159,2400,1
27309.038993702114,7,101,2.1931774685884773,5073,32,39,8,3,6.607817357229514,1080,2517,1
52183.00612849243,11,131,2.6905471237565632,4412,110,53,8,4,6.705584135865559,1440,3200,1
32425.189648351166,5,109,2.3745189712058403,5115,39,34,8,3,6.711119673730305,1080,2400,1
59131.85985817354,8,214,2.927098584364932,5111,112,51,8,4,6.786495867916019,1477,3200,1
35436.821810044436,4,133,2.668849512037563,5053,41,48,8,3,6.629491270582706,1090,2434,1
27527.412870881963,5,160,2.597334078118467,4977,49,16,8,3,6.567496260241918,1080,2530,1
16090.336686405086,4,73,1.9109517127093785,4068,31,21,8,2,6.295445442466827,1080,2351,0
17930.43894740883,3,84,1.8819369078785344,4131,24,22,8,2,6.454087572209667,1080,2354,0
79247.27983203366,11,308,2.732243632008224,5472,110,53,8,4,6.923318495402054,1523,3200,1
26600.13139286535,7,111,2.2746384157352244,4907,49,48,8,3,6.383592740734983,1080,2487,1
15415.504391118742,3,50,1.5908232868903762,4843,26,15,8,1,6.648433438668744,1058,2400,0
24240.749612619282,6,137,2.307837394532096,5125,53,34,8,3,6.5123883855818585,1092,2522,1
34431.43656794474,5,114,2.496766763503203,4965,57,36,8,2,6.576953875452854,1089,2400,1
55349.47167566422,9,236,2.79105992954134,5148,114,42,8,4,6.759592545525711,1468,3200,1
60752.51858695647,10,163,2.9383541214635662,4902,67,34,8,4,6.5,1455,3200,1
38308.936841881194,6,104,2.5137304760539783,5086,50,25,8,3,6.6736966353300815,1110,2400,1
45000.0,10,216,3.069983596957795,5287,85,59,8,4,6.680553969716463,1440,3200,1
60256.86773897361,13,256,2.671741625225038,5040,106,52,8,4,7.0581830450623935,1473,3200,1
36196.87238434148,7,151,2.2330514797447045,5326,64,20,8,3,6.844885895817485,1080,2400,1
59778.134877931094,10,346,3.5,5433,87,45,8,4,6.9146873428012166,1440,3270,1
11714.920627719248,5,32,2.0347956302309393,4316,25,22,8,2,6.034928375625727,1080,2334,0
28550.559035905942,7,123,2.5532176666679276,5389,42,25,8,2,6.558347057419315,1080,2505,1
12338.425724984181,4,65,2.028587598634399,4587,34,16,8,3,6.7,1080,2254,0
27038.890152218366,5,94,2.404305095161153,4437,47,38,8,4,6.613801782857584,1093,2400,1
19534.70496132652,2,55,2.033479211721465,4279,28,11,8,2,6.3139691800112105,1080,2400,0
29324.44254479176,5,64,2.329092332329635,4936,53,36,8,4,6.377923976101856,1104,2531,1
13354.744971686498,3,94,2.093112319544654,5270,26,16,8,2,6.374322346438186,1065,2400,0
53688.77639463155,9,277,3.174633652608245,5046,115,54,8,4,6.7604680179206875,1440,3200,1
33547.84237139196,5,88,2.472655442344702,5165,32,30,8,3,6.672222685307277,1115,2427,1
16876.290978631503,4,48,2.368923788636186,4791,26,21,8,2,6.524369107323659,1080,2308,0
14321.369235310562,4,63,1.8939782109919656,3925,21,11,8,2,6.4803467543259945,1069,2199,0
62691.37980261237,11,295,2.6417800604805515,5030,117,47,8,4,6.759915079720459,1501,3491,1
25854.128876298397,5,141,2.6254848669501234,5073,48,37,8,2,6.882004134080331,1110,2421,1
62225.46187164018,9,279,3.2493193861983922,4744,77,57,8,4,7.01284798851061,1440,3443,1
16276.007570786358,4,56,1.9612863964534237,4735,26,18,8,1,6.231452197854218,1080,2321,0
23910.107023476205,6,132,2.516135946801475,5012,42,42,8,3,6.490225116478485,1151,2400,1
24920.24794701011,6,101,2.8,4923,46,25,8,4,6.420389816777682,1087,2579,1
15518.799882628515,5,41,1.7452823409421525,4550,19,17,8,2,6.27844795105822,1080,2400,0
54422.02023886417,12,309,2.8282341800399613,5191,91,47,8,4,6.59328713660117,1440,3200,1
35994.10579788661,4,127,2.3316905496211704,4342,47,32,8,3,6.646041035501654,1163,2440,1
73137.11939046496,11,211,3.1706956318277673,5123,85,54,8,4,6.700220611680878,1440,3243,1
13015.348060258482,4,76,2.1438877732398165,4981,21,10,8,2,6.256709803831553,1080,2400,0
63879.342768156384,8,162,3.104398545119901,5459,85,62,8,4,6.751784063400856,1440,3241,1
10816.874661860431,5,67,1.738761108955829,4709,17,15,7,2,6.4105041391802216,1007,2400,0
55949.71130625088,11,261,2.6806432519661905,5224,88,53,8,4,6.699544953610674,1440,3256,1
70646.72513798872,8,340,2.725313265704065,5048,103,57,8,4,7.098382695203222,1440,3200,1
16260.538790965084,5,55,1.927445521900061,4400,24,11,8,2,6.50401018728066,1040,2400,0
17622.315899386107,4,59,2.0935475085769992,4636,27,16,8,2,6.256623088481338,1043,2387,0
24603.74459777289,7,149,2.367640404040813,4965,43,29,8,2,6.711270242062294,1096,2400,1
23769.344759170526,6,116,2.5088667117305468,5055,53,31,8,3,6.394079596238693,1179,2400,1
62610.51929139278,10,296,2.9868444849955034,5158,89,57,8,4,6.886118867599066,1440,3337,1
60880.42072493318,8,319,2.936529852759158,4557,73,47,8,4,6.525006904787271,1467,3226,1
31139.5395647608,6,139,2.5707740555668672,5137,44,26,8,3,6.519823304518064,1121,2400,1
20148.12096633639,5,104,1.7479207328088762,4489,29,25,8,3,6.442789745197086,1062,2398,0
15765.53256419007,4,46,2.202822736022461,5087,20,11,8,2,6.267372146327446,1028,2378,0
57625.7169535869,11,279,2.9227005422976173,4914,83,64,8,4,7.013645440674194,1476,3200,1
32287.44538152061,6,92,2.5941563740018916,4572,52,27,8,3,6.58632905634176,1080,2555,1
12513.03349871697,5,74,2.0877489522954464,4580,21,24,8,2,6.7,1080,2354,0
13166.323979085526,4,106,1.9570778941683147,4580,27,16,8,3,6.240631058188298,1067,2224,0
13428.419968547609,4,64,2.009783410740112,4426,24,15,8,2,6.596260422329739,1080,2269,0
15061.25627635673,4,43,1.8787194066563313,4323,21,13,8,2,6.549138944889434,1080,2400,0
15785.967590350023,4,68,1.6761534169993837,4381,31,17,7,2,6.384694024767994,1056,2350,0
39575.29526363535,7,64,2.533600684063786,5513,44,29,8,3,6.675982463465806,1142,2534,1
29177.822415005445,6,109,2.303233484857124,4735,47,41,8,3,6.258030255693469,1092,2400,1
23894.107620289255,5,65,2.3639695599837007,4835,53,41,8,3,6.417952930447352,1115,2414,1
12847.10494673516,6,62,2.0842114538860947,4578,22,17,8,2,6.518434453251676,1022,2311,0
15602.792698500702,5,44,1.9527722250966233,3983,22,20,8,3,6.174884774782497,1071,2400,0
26530.111913461613,6,107,2.2079479528434347,5314,46,32,8,3,6.752319230441769,1087,2400,1
23597.56879923121,7,117,2.0,5475,48,28,8,3,6.348527992368767,1080,2400,1
45000.0,13,202,3.0436619677763996,5039,126,50,8,4,6.650700413822936,1440,3329,1
15008.537747690432,4,60,1.8590236961963977,4507,29,16,8,2,6.165975800720529,991,2400,0
55306.1376788528,11,204,3.494157074692189,5392,103,48,8,4,6.946496581387671,1440,3238,1
28244.419638395968,5,107,2.081915462968358,5441,55,31,8,3,6.561401113566857,1080,2400,1
19146.69251656565,3,73,2.1785300837177775,3707,17,13,8,3,6.263181591552475,1048,2400,0
32254.65716948468,5,130,2.637038118138835,4782,59,21,8,3,6.691603360885899,1107,2400,1
36950.76033782614,5,118,2.7615083446170194,4810,38,40,8,3,6.305379210555997,1080,2742,1
5306.834976242062,4,42,1.8716616461839366,4234,25,14,7,2,6.091928278230099,1080,2300,0
14608.665933046128,4,68,1.9322578201323861,4320,12,18,8,2,6.529314959296985,1080,2306,0
45787.1347641928,8,233,3.067898464084463,4714,67,58,8,4,6.713043659929056,1446,3200,1
45000.0,10,411,2.6,5036,104,54,8,4,6.5674084637491,1440,3200,1
33815.411704927894,6,127,2.2702812538650985,4998,62,35,8,3,6.629231877129489,1106,2520,1
26538.3130096218,6,134,2.05412828468242,4602,54,29,8,3,6.490489149606819,1080,2400,1
27605.602229559936,6,150,2.5421787327040484,4611,36,21,8,2,6.4975904153186015,1182,2469,1
50819.71547433958,12,162,3.344455517658795,4609,83,52,8,4,6.888910682865397,1441,3430,1
44039.19637291326,6,175,2.7302700997756846,5098,33,36,8,3,6.242000883835997,1080,2470,1
